machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,temp_gap,vibration_rpm_interaction,pressure_current_interaction,vibration_delta,temperature_delta,anomaly_trend_raw,health_score,health_status
Pump,0.62,39.69,3.7,15.1,504.7,idle,76.9,11.7,3.96,0,none,27.99,312.914,55.870000000000005,-1.46,-25.5,0.0,0.9285318167597838,good
Pump,1.96,48.99,12.09,46.3,1336.1,normal,77.3,12.4,3.56,0,none,36.59,2618.756,,1.3399999999999999,9.300000000000004,4.524000000000002,0.7668174954219253,warning
Pump,0.69,44.8,3.93,24.9,549.4,idle,77.52,17.4,3.34,0,none,27.4,379.08599999999996,97.857,-1.27,-4.190000000000005,0.0,0.8956219336088188,good
Pump,0.69,41.42,3.87,16.3,547.8,idle,77.6,13.1,3.26,0,none,28.32,377.9819999999999,63.081,0.0,-3.3799999999999955,0.0,0.9170518932974843,good
Pump,1.27,57.42,11.37,105.4,1306.0,normal,77.98,11.4,2.87,0,none,46.02,,1198.398,0.0,16.0,6.4,0.6885569662939033,warning
Pump,2.08,57.05,11.43,126.2,1316.0,normal,78.15,16.0,2.71,0,none,41.05,2737.28,1442.466,0.0,-0.37000000000000455,0.0,0.6746132350215402,warning
Pump,1.84,63.67,11.7,94.2,1329.5,normal,78.33,12.9,2.52,0,none,50.77,2446.28,1102.1399999999999,-0.24,6.6200000000000045,2.648000000000002,0.6764517351437508,warning
Pump,2.14,54.17,11.02,87.7,1336.4,normal,78.47,14.2,2.39,0,none,39.97,2859.896,966.454,0.30000000000000004,-9.5,0.18000000000000002,0.7210464862493317,warning
Pump,0.68,39.53,3.51,18.0,562.8,idle,78.53,12.7,2.32,0,none,26.830000000000002,382.704,63.17999999999999,-1.46,-14.64,0.0,0.9221177715774371,good
Pump,1.86,56.77,12.46,88.9,1238.1,normal,78.73,14.4,2.12,0,none,42.370000000000005,2302.866,1107.6940000000002,1.1800000000000002,17.240000000000002,7.604000000000001,0.6860951994033999,warning
Pump,0.57,41.54,3.87,20.5,509.3,idle,78.92,17.9,1.94,0,none,23.64,290.301,79.33500000000001,-1.29,-15.230000000000004,0.0,0.9175106561527767,good
Pump,1.92,47.94,11.18,108.7,1343.4,normal,79.3,8.6,1.56,0,none,39.339999999999996,2579.328,1215.266,1.35,6.399999999999999,3.3699999999999997,0.7138242862464486,warning
Pump,2.12,62.81,12.45,124.7,1312.9,normal,79.77,16.6,1.09,0,none,46.21,2783.3480000000004,1552.5149999999999,0.20000000000000018,14.870000000000005,6.068000000000002,0.623735678503999,warning
Pump,2.78,75.47,15.2,151.5,1888.7,peak,80.15,15.8,0.71,0,none,59.67,5250.585999999999,2302.7999999999997,0.6599999999999997,12.659999999999997,5.459999999999999,0.5099420420875385,warning
Pump,1.99,49.24,12.3,102.2,1339.7,normal,80.18,11.2,0.67,0,none,38.040000000000006,2666.003,1257.0600000000002,-0.7899999999999998,-26.229999999999997,0.0,0.7300984649359951,warning
Pump,1.78,61.38,12.36,129.1,1284.7,normal,80.38,9.8,0.5,0,none,51.58,2286.766,1595.676,-0.20999999999999996,12.14,4.856000000000001,0.6421743693520652,warning
Pump,2.14,45.57,11.25,96.0,1292.9,normal,80.72,9.8,0.5,0,none,35.769999999999996,2766.8060000000005,1080.0,0.3600000000000001,-15.810000000000002,0.21600000000000005,0.746148820190407,warning
Pump,2.67,73.04,16.18,154.2,1828.7,peak,81.08,10.4,0.5,0,none,62.64000000000001,4882.629,2494.9559999999997,0.5299999999999998,27.470000000000006,11.306000000000003,0.49324747663182844,critical
Pump,0.52,44.27,3.71,17.6,548.1,idle,81.32,12.3,0.5,0,none,31.970000000000002,285.012,65.296,-2.15,-28.770000000000003,0.0,0.9103673885027913,good
Pump,2.59,77.59,15.68,162.0,1899.1,peak,81.7,12.2,0.5,0,none,65.39,4918.669,2540.16,2.07,33.32,14.57,0.4521351425451213,critical
Pump,0.53,35.24,3.45,20.9,512.2,idle,81.82,13.7,0.5,0,none,21.540000000000003,271.46600000000007,72.105,-2.0599999999999996,-42.35,0.0,0.9417448679577914,good
Pump,2.11,54.4,12.22,101.7,1335.5,normal,81.97,11.8,0.5,0,none,42.599999999999994,2817.9049999999997,1242.7740000000001,1.5799999999999998,19.159999999999997,8.611999999999998,0.6655081221300979,warning
Pump,1.72,61.77,12.3,46.3,1262.1,normal,82.3,16.3,0.5,0,none,45.47,2170.812,,-0.3899999999999999,7.3700000000000045,2.948000000000002,0.7371208401354283,warning
Pump,0.5,41.89,3.88,15.8,530.9,idle,82.67,15.8,0.5,0,none,26.09,265.45,61.304,-1.22,-19.880000000000003,0.0,0.9223518466586431,good
Pump,1.78,59.05,12.57,112.7,1247.7,normal,82.8,8.2,0.5,0,none,50.849999999999994,2220.906,1416.6390000000001,1.28,17.159999999999997,7.631999999999999,0.6553387957594641,warning
Pump,0.53,42.94,3.53,15.2,540.0,idle,83.15,15.8,0.5,0,none,27.139999999999997,286.2,53.65599999999999,-1.25,-16.11,0.0,0.9177688695421078,good
Pump,1.82,64.35,11.29,100.6,1238.0,normal,83.33,14.5,0.5,0,none,49.849999999999994,2253.16,1135.774,1.29,21.409999999999997,9.337999999999997,0.638632771512756,warning
Pump,2.04,57.62,12.58,101.8,1200.7,normal,83.82,8.0,0.5,0,none,49.62,2449.4280000000003,1280.644,0.21999999999999997,-6.729999999999997,0.13199999999999998,0.7022804668050764,warning
Pump,0.54,44.99,3.58,21.2,563.4,idle,84.07,13.1,0.5,0,none,31.89,304.236,75.896,-1.5,-12.629999999999995,0.0,0.9028156698324598,good
Pump,1.71,60.17,11.58,92.5,1233.7,normal,84.2,9.9,0.5,0,none,50.27,2109.627,1071.15,1.17,15.18,6.774,0.678646126679342,warning
Pump,2.11,53.58,11.13,83.0,1222.3,normal,84.65,13.2,0.5,0,none,40.379999999999995,2579.053,923.7900000000001,0.3999999999999999,-6.590000000000003,0.23999999999999994,0.7329782354511142,warning
Pump,2.15,54.83,12.83,120.5,1325.7,normal,85.0,10.4,0.5,0,none,44.43,2850.255,1546.015,0.040000000000000036,1.25,0.524,0.6835869087325566,warning
Pump,1.84,51.24,12.12,99.7,1276.4,normal,85.13,9.0,0.5,0,none,42.24,2348.5760000000005,1208.364,-0.30999999999999983,-3.5899999999999963,0.0,0.7322336751878833,warning
Pump,1.73,67.35,11.12,87.3,1301.7,normal,85.55,12.4,0.5,0,none,54.949999999999996,2251.9410000000003,970.776,-0.1100000000000001,16.109999999999992,6.443999999999997,0.6555822749241482,warning
Pump,1.78,47.46,11.31,46.3,1237.7,normal,85.9,8.4,0.5,0,none,39.06,2203.106,,0.050000000000000044,-19.889999999999993,0.030000000000000027,0.8038954831487594,good
Pump,0.55,39.99,3.61,19.7,543.1,idle,86.15,11.6,0.5,0,none,28.39,298.70500000000004,71.11699999999999,-1.23,-7.469999999999999,0.0,0.9234550958840864,good
Pump,0.55,36.35,3.92,21.3,504.2,idle,86.33,10.5,0.5,0,none,25.85,277.31,83.496,0.0,-3.6400000000000006,0.0,0.9368758928575055,good
Pump,0.69,41.93,,24.7,525.6,idle,86.65,17.4,0.5,0,none,24.53,362.664,,0.1399999999999999,5.579999999999998,2.3159999999999994,0.8960641907534219,good
Pump,0.7,36.03,3.41,21.6,501.6,idle,86.75,11.4,0.5,0,none,24.630000000000003,351.12,73.656,0.010000000000000009,-5.899999999999999,0.006000000000000005,0.9331698797149456,good
Pump,0.5,42.92,3.42,24.2,529.8,idle,87.02,11.4,0.5,0,none,31.520000000000003,264.9,82.764,-0.19999999999999996,6.890000000000001,2.7560000000000002,0.8964677318811055,good
Pump,0.67,39.18,3.67,18.2,546.1,idle,87.48,16.6,0.5,0,none,22.58,365.88700000000006,66.794,0.17000000000000004,-3.740000000000002,0.10200000000000002,0.9236605055944214,good
Pump,1.86,50.13,11.16,81.0,1245.9,normal,87.6,16.5,0.5,0,none,33.63,2317.3740000000003,903.96,1.19,10.950000000000003,5.094000000000001,0.7309425960002841,warning
Pump,2.07,49.73,11.6,125.1,856.0,normal,87.97,13.2,0.5,0,none,36.53,,1451.1599999999999,0.20999999999999974,-0.4000000000000057,0.12599999999999983,0.7200990163839779,warning
Pump,2.16,65.96,11.13,127.7,1207.7,normal,88.32,14.1,0.5,0,none,51.85999999999999,2608.632,1421.3010000000002,0.0900000000000003,16.229999999999997,6.545999999999999,0.6093071872337968,warning
Pump,2.16,57.57,12.07,115.1,1331.9,normal,88.82,12.8,0.5,0,none,44.769999999999996,2876.9040000000005,1389.257,0.0,-8.389999999999993,0.0,0.6808893069173088,warning
Pump,2.01,54.78,11.22,119.0,1219.2,normal,89.18,10.5,0.5,0,none,44.28,2450.5919999999996,1335.18,-0.15000000000000036,-2.789999999999999,0.0,0.6962446315332463,warning
Pump,0.65,40.28,3.57,21.1,554.1,idle,89.43,14.1,0.5,0,none,26.18,360.165,75.327,-1.3599999999999999,-14.5,0.0,0.91742341045737,good
Pump,0.69,37.65,3.96,24.6,557.0,idle,89.68,10.1,0.5,0,none,27.549999999999997,384.33,97.41600000000001,0.039999999999999925,-2.6300000000000026,0.023999999999999955,0.922201914211806,good
Pump,0.68,41.92,3.33,20.8,552.3,idle,90.03,16.6,0.5,0,none,25.32,375.564,69.26400000000001,-0.009999999999999898,4.270000000000003,1.7080000000000013,0.9023607370737837,good
Pump,0.69,40.7,3.86,22.1,519.7,idle,90.27,10.6,0.5,0,none,30.1,358.593,85.306,0.009999999999999898,-1.2199999999999989,0.0059999999999999385,0.9148631520197736,good
Pump,0.53,42.51,3.46,17.4,545.1,idle,90.35,13.2,0.5,0,none,29.31,288.903,60.20399999999999,-0.15999999999999992,1.8099999999999952,0.7239999999999981,0.9133866564260595,good
Pump,0.66,40.82,3.92,17.1,517.7,idle,90.38,13.9,0.5,0,none,26.92,341.6820000000001,67.03200000000001,0.13,-1.6899999999999977,0.078,0.920161734130459,good
Pump,0.63,43.29,3.68,15.1,547.4,idle,90.72,9.4,0.5,0,none,33.89,344.86199999999997,55.568,-0.030000000000000027,2.469999999999999,0.9879999999999995,0.9083268639021883,good
Pump,2.11,51.36,11.11,104.9,1206.3,normal,91.02,10.1,0.5,0,none,41.26,2545.2929999999997,1165.439,1.48,8.07,4.1160000000000005,0.7005380967604202,warning
Pump,1.91,45.41,11.45,98.2,1216.8,normal,91.18,15.4,0.5,0,none,30.009999999999998,2324.0879999999997,1124.3899999999999,-0.19999999999999996,-5.950000000000003,0.0,0.7555879619931146,warning
Pump,0.52,43.27,3.33,21.9,557.0,idle,91.53,14.7,0.5,0,none,28.570000000000004,289.64,72.92699999999999,-1.39,-2.1399999999999935,0.0,0.909384038643487,good
Pump,1.77,49.49,12.28,94.4,1271.5,normal,91.83,12.3,0.5,0,none,37.19,2250.555,1159.232,1.25,6.219999999999999,3.2379999999999995,0.7306273952155555,warning
Pump,0.67,36.38,3.73,24.4,504.0,idle,92.17,13.8,0.5,0,none,22.580000000000002,337.68,91.012,-1.1,-13.11,0.0,0.929884107539673,good
Pump,0.51,40.55,3.97,17.2,523.2,idle,92.43,15.0,0.5,0,none,25.549999999999997,266.83200000000005,68.284,-0.16000000000000003,4.169999999999995,1.667999999999998,0.9177181832643965,good
Pump,0.52,38.62,3.33,46.3,538.9,idle,92.7,16.6,0.5,0,none,22.019999999999996,280.228,,0.010000000000000009,-1.9299999999999997,0.006000000000000005,0.9025411526341085,good
Pump,2.19,63.82,12.64,89.9,1213.1,normal,92.73,16.7,0.5,0,none,47.120000000000005,2656.689,1136.336,1.67,25.200000000000003,11.082000000000003,0.6323828470036099,warning
Pump,0.62,40.21,3.66,16.1,534.6,idle,92.98,8.9,0.5,0,none,31.310000000000002,331.452,58.92600000000001,-1.5699999999999998,-23.61,0.0,0.9244448012653418,good
Pump,0.53,39.22,3.34,23.6,500.9,idle,93.15,17.1,0.5,0,none,22.119999999999997,265.477,78.824,-0.08999999999999997,-0.990000000000002,0.0,0.9245710781331442,good
Pump,0.69,43.63,3.83,24.8,503.8,idle,93.22,15.6,0.5,0,none,28.03,347.62199999999996,94.98400000000001,0.15999999999999992,4.410000000000004,1.8600000000000014,0.8926801441629487,good
Pump,0.63,43.49,3.39,20.9,527.6,idle,93.67,16.0,0.5,0,none,27.490000000000002,332.38800000000003,70.851,-0.05999999999999994,-0.14000000000000057,0.0,0.9072713016402771,good
Pump,1.92,65.99,12.08,82.8,1340.6,normal,94.07,12.5,0.5,0,none,53.489999999999995,2573.9519999999998,1000.2239999999999,1.29,22.499999999999993,9.773999999999997,0.6415186503900862,warning
Pump,1.79,65.53,12.94,123.7,1301.6,normal,94.27,16.3,0.5,0,none,49.230000000000004,2329.864,1600.6779999999999,-0.1299999999999999,-0.45999999999999375,0.0,0.6550762501060119,warning
Pump,2.07,61.1,11.92,92.3,1242.8,normal,94.52,11.3,0.5,0,none,49.8,2572.5959999999995,1100.216,0.2799999999999998,-4.43,0.16799999999999987,0.6962713718203865,warning
Pump,2.07,59.4,12.17,111.9,1316.2,normal,94.88,13.4,0.5,0,none,46.0,2724.534,1361.823,0.0,-1.7000000000000028,0.0,0.6807100295209587,warning
Pump,2.07,47.42,11.73,46.3,1280.7,normal,95.18,8.2,0.5,0,none,39.22,2651.049,,0.0,-11.979999999999997,0.0,0.7935536898028616,warning
Pump,1.73,62.54,11.21,92.1,1317.4,normal,95.27,14.6,0.5,0,none,47.94,2279.1020000000003,1032.441,-0.33999999999999986,15.119999999999997,6.047999999999999,0.6699933993569129,warning
Pump,1.73,60.18,12.85,110.1,1306.9,normal,95.43,15.2,0.5,0,none,44.980000000000004,2260.9370000000004,1414.7849999999999,0.0,-2.3599999999999994,0.0,0.6905534937208331,warning
Pump,2.1,50.11,12.16,94.1,1237.4,normal,95.55,14.9,0.5,0,none,35.21,2598.5400000000004,1144.2559999999999,0.3700000000000001,-10.07,0.22200000000000006,0.7344519173915769,warning
Pump,1.8,58.46,12.59,123.5,1264.3,normal,95.77,14.4,0.5,0,none,44.06,2275.74,1554.865,-0.30000000000000004,8.350000000000001,3.3400000000000007,0.666362233655305,warning
Pump,1.89,50.06,12.56,91.2,1244.6,normal,96.02,11.3,0.5,0,none,,2352.294,1145.472,0.08999999999999986,0.0,0.053999999999999916,0.744673081467443,warning
Pump,2.72,76.67,16.41,152.6,1766.7,peak,96.52,17.3,0.5,0,none,59.370000000000005,4805.424000000001,2504.1659999999997,0.8300000000000003,0.0,0.49800000000000016,0.5351706337883502,warning
Pump,0.53,44.02,3.46,15.5,551.2,idle,96.72,8.2,0.5,0,none,35.82000000000001,292.136,53.63,-2.1900000000000004,-32.65,0.0,0.9130108464048552,good
Pump,0.64,41.0,3.65,24.7,508.4,idle,96.92,12.1,0.5,0,none,28.9,325.376,90.155,0.10999999999999999,-3.020000000000003,0.06599999999999999,0.9127824207248821,good
Pump,1.96,57.97,11.04,99.4,1317.4,normal,97.32,17.5,0.5,0,none,40.47,2582.1040000000003,1097.376,1.3199999999999998,16.97,7.58,0.6649414448788797,warning
Pump,1.94,65.13,12.29,117.8,1320.7,normal,97.6,8.5,0.5,0,none,56.629999999999995,2562.158,1447.762,-0.020000000000000018,7.159999999999997,2.863999999999999,0.6431344008233517,warning
Pump,0.64,42.49,3.79,20.5,539.7,idle,98.07,17.0,0.5,0,none,25.490000000000002,345.408,77.69500000000001,-1.2999999999999998,-22.639999999999993,0.0,0.9106424578335557,good
Pump,1.79,64.03,11.62,105.9,1237.4,normal,98.57,13.6,0.5,0,none,50.43,2214.9460000000004,1230.558,1.15,21.54,9.306,0.6355420167355573,warning
Pump,2.05,67.43,12.6,110.2,1285.1,normal,98.63,15.0,0.5,0,none,52.43000000000001,2634.4549999999995,1388.52,0.2599999999999998,3.4000000000000057,1.5160000000000022,0.6468323525014847,warning
Pump,1.94,49.71,11.7,99.1,1341.7,normal,98.97,11.3,0.5,0,none,38.41,2602.898,1159.4699999999998,-0.10999999999999988,-17.720000000000006,0.0,0.7329804831538596,warning
Pump,1.91,58.48,12.84,105.0,1237.7,normal,99.23,17.6,0.5,0,none,40.879999999999995,2364.007,1348.2,-0.030000000000000027,8.769999999999996,3.5079999999999987,0.6818862095874134,warning
Pump,1.89,53.64,12.43,93.4,1309.5,normal,99.72,8.6,0.5,0,none,45.04,2474.955,1160.962,-0.020000000000000018,-4.839999999999996,0.0,0.7268903748979683,warning
Pump,0.68,38.36,3.39,21.4,525.3,idle,100.2,10.4,0.5,0,none,27.96,357.204,72.54599999999999,-1.21,-15.280000000000001,0.0,0.9244363225742238,good
Pump,0.61,41.34,3.59,24.2,528.0,idle,100.4,18.0,0.5,0,none,23.340000000000003,322.08,86.878,-0.07000000000000006,2.980000000000004,1.1920000000000017,0.9066886988105602,good
Pump,0.56,43.86,3.4,16.2,565.5,idle,100.65,15.6,0.5,0,none,28.259999999999998,316.68,55.08,-0.04999999999999993,2.519999999999996,1.0079999999999985,0.9064747567161914,good
Pump,0.54,36.48,3.67,46.3,543.4,idle,101.13,13.1,0.5,0,none,23.379999999999995,293.436,,-0.020000000000000018,-7.380000000000003,0.0,0.9097640936545517,good
Pump,1.93,59.73,11.57,125.1,1240.6,normal,101.58,12.1,0.5,0,none,47.629999999999995,2394.3579999999997,1447.407,1.39,23.25,10.134,0.6234973604700687,warning
Pump,2.02,66.74,11.8,86.4,1210.3,normal,102.02,14.5,0.5,0,none,52.239999999999995,2444.806,1019.5200000000001,0.09000000000000008,7.009999999999998,2.8579999999999997,0.6708112559529289,warning
Pump,2.18,62.57,12.84,114.3,1251.4,normal,102.35,15.5,0.5,0,none,47.07,2728.0520000000006,1467.6119999999999,0.16000000000000014,-4.169999999999995,0.09600000000000009,0.6649922228934606,warning
Pump,1.27,66.37,11.98,98.6,1286.7,normal,102.83,8.5,0.5,0,none,57.870000000000005,,1181.228,0.0,3.8000000000000043,1.5200000000000018,0.6867688916280673,warning
Pump,1.75,50.06,,83.2,856.0,normal,103.07,13.1,0.5,0,none,,,,0.0,0.0,0.0,0.7721023800436793,warning
Pump,1.96,59.34,11.37,79.7,1343.8,normal,103.22,16.4,0.5,0,none,42.940000000000005,2633.848,906.189,0.20999999999999996,0.0,0.12599999999999997,0.715483739250483,warning
Pump,0.51,35.02,3.53,17.2,540.1,idle,103.25,16.5,0.5,0,none,18.520000000000003,275.451,60.715999999999994,-1.45,-24.32,0.0,0.9459024362585826,good
Pump,2.15,56.07,12.55,125.3,1228.4,normal,103.35,13.8,0.5,0,none,42.269999999999996,2641.06,1572.515,1.64,21.049999999999997,9.404,0.634154794464092,warning
Pump,1.94,59.77,11.66,116.5,1305.8,normal,103.7,17.7,0.5,0,none,42.07000000000001,2533.252,1358.39,-0.20999999999999996,3.700000000000003,1.4800000000000013,0.6718141746602142,warning
Pump,1.91,47.02,11.02,97.2,1212.3,normal,104.05,8.0,0.5,0,none,39.02,2315.493,1071.144,-0.030000000000000027,-12.75,0.0,0.7507686533831184,warning
Pump,2.09,52.69,12.33,96.0,1319.4,normal,104.23,13.0,0.5,0,none,39.69,2757.546,1183.68,0.17999999999999994,5.669999999999995,2.375999999999998,0.7095331965384005,warning
Pump,2.14,64.26,11.97,46.3,1255.8,normal,104.45,16.7,0.5,0,none,47.56,2687.4120000000003,,0.050000000000000266,11.570000000000007,4.658000000000003,0.7066166803887654,warning
Pump,1.91,67.09,12.13,111.3,1317.3,normal,104.85,11.5,0.5,0,none,55.59,2516.0429999999997,1350.069,-0.2300000000000002,2.8299999999999983,1.1319999999999995,0.6520029319534344,warning
Pump,0.61,40.98,3.47,15.6,550.5,idle,105.08,8.5,0.5,0,none,32.48,335.805,54.132000000000005,-1.2999999999999998,-26.110000000000007,0.0,0.9217916674490125,good
Pump,2.12,54.48,12.1,94.0,1267.5,normal,105.22,12.1,0.5,0,none,42.379999999999995,2687.1,1137.3999999999999,1.5100000000000002,13.5,6.306000000000001,0.6866255638613362,warning
Pump,2.53,81.4,15.98,153.7,1755.6,peak,105.27,15.5,0.5,0,none,65.9,4441.668,2456.1259999999997,0.4099999999999997,26.92000000000001,11.014000000000005,0.47110698200473267,critical
Pump,2.01,49.66,11.77,99.5,1267.3,normal,105.4,14.8,0.5,0,none,34.86,2547.2729999999997,1171.115,-0.52,-31.74000000000001,0.0,0.7333913116155264,warning
Pump,1.81,64.55,11.86,109.8,1292.1,normal,105.53,10.6,0.5,0,none,53.949999999999996,2338.701,1302.2279999999998,-0.19999999999999973,14.89,5.956,0.6433883020825548,warning
Pump,0.62,40.59,3.88,23.1,529.2,idle,105.83,11.8,0.5,0,none,28.790000000000003,328.10400000000004,89.628,-1.19,-23.959999999999994,0.0,0.916102370210484,good
Pump,0.63,36.03,3.36,19.8,563.0,idle,106.25,10.3,0.5,0,none,25.73,354.69,66.528,0.010000000000000009,-4.560000000000002,0.006000000000000005,0.9348618833963003,good
Pump,2.02,60.39,11.32,101.6,856.0,normal,106.57,17.6,0.5,0,none,42.79,,1150.1119999999999,1.3900000000000001,24.36,10.578,0.6545023409655051,warning
Pump,2.09,48.17,12.08,125.4,1333.9,normal,106.7,12.4,0.5,0,none,35.77,2787.851,1514.832,0.06999999999999984,-12.219999999999999,0.041999999999999905,0.7073696584959409,warning
Pump,2.13,53.62,12.88,119.9,1327.7,normal,106.95,15.1,0.5,0,none,38.519999999999996,2828.0009999999997,1544.3120000000001,0.040000000000000036,5.449999999999996,2.2039999999999984,0.6810125033343088,warning
Pump,2.96,84.06,15.48,143.2,1853.6,peak,107.37,12.5,0.5,0,none,71.56,5486.656,2216.736,0.8300000000000001,30.440000000000005,12.674000000000001,0.4466593662157231,critical
Pump,1.27,38.27,3.78,15.6,503.3,idle,107.52,16.9,0.5,0,none,21.370000000000005,,58.967999999999996,0.0,-45.79,0.0,0.9131667395431741,good
Pump,1.88,49.46,12.44,127.3,1299.2,normal,107.7,11.6,0.5,0,none,37.86,2442.496,1583.6119999999999,0.0,11.189999999999998,4.475999999999999,0.6866942611029851,warning
Pump,0.63,35.07,3.66,23.2,545.8,idle,107.97,9.7,0.5,0,none,25.37,343.854,84.912,-1.25,-14.39,0.0,0.9356602089384328,good
Pump,0.55,43.48,3.98,17.8,514.5,idle,108.22,11.9,0.5,0,none,31.58,282.975,70.84400000000001,-0.07999999999999996,8.409999999999997,3.363999999999999,0.8969340006606176,good
Pump,1.87,46.45,12.75,126.3,1295.0,normal,108.45,11.1,0.5,0,none,35.35,2421.65,1610.325,1.32,2.970000000000006,1.9800000000000024,0.7116654284232073,warning
Pump,2.08,60.38,11.75,110.9,1325.5,normal,108.5,17.0,0.5,0,none,43.38,2757.04,1303.075,0.20999999999999996,13.93,5.698,0.6494400299094069,warning
Pump,2.89,71.22,15.93,149.9,1862.8,peak,108.82,14.1,0.5,0,none,57.12,5383.492,2387.907,0.81,10.839999999999996,4.821999999999998,0.5281190715449132,warning
Pump,1.95,53.04,12.41,102.6,1238.5,normal,109.28,15.8,0.5,0,none,37.239999999999995,2415.075,1273.2659999999998,-0.9400000000000002,-18.18,0.0,0.7205747079616145,warning
Pump,0.68,36.13,3.31,16.4,511.5,idle,109.72,14.1,0.5,0,none,22.03,347.82000000000005,54.284,-1.27,-16.909999999999997,0.0,0.9383696618133033,good
Pump,1.97,59.37,11.9,88.6,1219.8,normal,110.1,10.4,0.5,0,none,48.97,2403.006,1054.34,1.29,23.239999999999995,10.069999999999997,0.661865285094612,warning
Pump,0.6,50.06,3.51,17.2,505.6,idle,110.28,15.1,0.5,0,none,,303.36,60.37199999999999,-1.37,0.0,0.0,0.888287090867844,good
Pump,0.51,36.06,3.82,18.4,501.9,idle,110.38,16.5,0.5,0,none,19.560000000000002,255.969,70.288,-0.08999999999999997,0.0,0.0,0.9422414615523155,good
Pump,0.6,40.36,3.6,16.1,552.9,idle,110.65,15.9,0.5,0,none,24.46,331.73999999999995,57.96000000000001,0.08999999999999997,4.299999999999997,1.773999999999999,0.9151082126406975,good
Pump,0.64,38.95,3.57,16.6,552.8,idle,111.15,8.3,0.5,0,none,30.650000000000002,353.792,59.262,0.040000000000000036,-1.4099999999999966,0.02400000000000002,0.9272107141279213,good
Pump,0.62,35.86,3.56,24.0,531.7,idle,111.58,12.8,0.5,0,none,23.06,329.65400000000005,85.44,-0.020000000000000018,-3.0900000000000034,0.0,0.9327407802536667,good
Pump,0.56,41.44,3.44,20.2,546.9,idle,111.85,12.8,0.5,0,none,28.639999999999997,306.264,69.488,-0.05999999999999994,5.579999999999998,2.2319999999999993,0.9061249808629002,good
Pump,0.67,41.93,3.57,22.7,562.9,idle,111.88,9.5,0.5,0,none,32.43,377.14300000000003,81.03899999999999,0.10999999999999999,0.490000000000002,0.2620000000000008,0.9073974250114314,good
Pump,0.6,35.05,3.92,16.6,508.8,idle,112.37,12.7,0.5,0,none,22.349999999999998,305.28,65.072,-0.07000000000000006,-6.880000000000003,0.0,0.9447847876865187,good
Pump,0.56,38.8,3.86,18.9,503.4,idle,112.43,12.5,0.5,0,none,26.299999999999997,281.904,72.954,-0.039999999999999925,3.75,1.5,0.9225343564750317,good
Pump,0.63,41.71,3.87,46.3,856.0,idle,112.57,8.8,0.5,0,none,32.91,,,0.06999999999999995,2.9100000000000037,1.2060000000000015,0.8697342340115881,good
Pump,1.27,36.21,3.31,22.8,528.2,idle,113.0,10.1,0.5,0,none,26.11,,75.468,0.0,-5.5,0.0,0.9125816375854935,good
Pump,0.61,41.63,3.58,15.5,517.7,idle,113.43,14.2,0.5,0,none,27.430000000000003,315.797,55.49,0.0,5.420000000000002,2.1680000000000006,0.9100638988524168,good
Pump,0.54,44.77,3.82,19.5,504.4,idle,113.48,14.4,0.5,0,none,30.370000000000005,272.37600000000003,74.49,-0.06999999999999995,3.1400000000000006,1.2560000000000002,0.9014289844335065,good
Pump,0.52,43.13,3.96,15.3,563.7,idle,113.53,10.8,0.5,0,none,32.33,293.124,60.588,-0.020000000000000018,-1.6400000000000006,0.0,0.9163745550282867,good
Pump,0.58,37.14,3.37,22.7,532.8,idle,113.58,11.7,0.5,0,none,25.44,309.02399999999994,76.499,0.05999999999999994,-5.990000000000002,0.03599999999999996,0.9303137873846514,good
Pump,0.67,37.26,3.77,16.2,506.3,idle,113.8,9.5,0.5,0,none,27.759999999999998,339.221,61.074,0.09000000000000008,0.11999999999999744,0.10199999999999904,0.9343633447276541,good
Pump,0.53,43.09,3.76,16.7,526.9,idle,114.22,10.6,0.5,0,none,32.49,279.257,62.791999999999994,-0.14,5.830000000000005,2.332000000000002,0.9047289658420671,good
Pump,0.65,37.86,3.94,24.1,538.7,idle,114.37,17.6,0.5,0,none,20.259999999999998,350.15500000000003,94.95400000000001,0.12,-5.230000000000004,0.072,0.9236260210533919,good
Pump,0.63,41.53,3.48,18.6,509.5,idle,114.57,12.2,0.5,0,none,29.330000000000002,320.985,64.72800000000001,-0.020000000000000018,3.6700000000000017,1.4680000000000009,0.9104039947789503,good
Pump,0.68,42.24,3.33,20.5,524.0,idle,114.72,9.8,0.5,0,none,32.44,356.32000000000005,68.265,0.050000000000000044,0.7100000000000009,0.3140000000000004,0.9093829366464183,good
Pump,2.11,52.91,12.29,86.6,1283.8,normal,114.85,9.3,0.5,0,none,43.61,2708.8179999999998,1064.3139999999999,1.4299999999999997,10.669999999999995,5.125999999999998,0.7055074183197123,warning
Pump,0.56,36.65,3.73,21.4,568.8,idle,115.1,8.3,0.5,0,none,28.349999999999998,318.528,79.82199999999999,-1.5499999999999998,-16.259999999999998,0.0,0.9329058562065183,good
Pump,2.03,56.86,12.83,121.1,1282.3,normal,115.48,14.7,0.5,0,none,42.16,2603.0689999999995,1553.713,1.4699999999999998,20.21,8.966000000000001,0.6393304829967026,warning
